YO.dat

   3.6714,   3.0165,   2.4707,  -1.8275,  -1.1174,  -0.4922,  -0.9867,   0.8243,   2.0066,   0.9698,   1.3578,
   0.5440,   0.4432,   1.1158,  -0.3783,   0.6495,  -0.1839,   0.3961,   0.2221,   0.5964,   0.7937,  -1.4544,
   0.2009,   0.4213,  -0.0011,  -1.1355,  -2.0653,  -1.4283,  -1.5274,  -0.2650,  -0.5080,  -0.3165,  -0.0179,
   2.3595,   1.8461,   1.1928,   0.7582,   1.8451,   2.7993,   0.9140,   1.5715,   3.0061,  -0.0976,  -0.1263,
  -0.7651,  -1.2906,  -1.0740,   0.8841,   0.4938,   1.0534,  -0.0081,   0.1093,  -0.0415,  -0.1697,  -2.1202,
  -1.3571,  -1.8923,  -0.7173,   0.8208,   0.1092,  -1.2875,  -0.6410,  -1.3554,   0.0570,  -0.7733,   0.5147,
  -2.3510,  -1.3737,  -1.6797,   0.2860,  -1.5019,   1.1738,  -1.2441,  -1.0749,   0.5327,   0.0353,  -1.1545,
   3.4198,   2.3193,   0.8386,  -1.2857,  -0.2207,   0.8934,  -0.6104,   0.1043,   0.6866,   1.2332,   1.2735,
  -0.3676,   0.9531,   0.5284,  -1.4131,  -1.6348,  -1.5292,   0.9019,   0.2041,  -0.9366,   0.7938,  -0.8408,
   1.5870,  -0.1986,  -0.2247,  -0.1485,  -0.3155,   0.2630,   0.8396,   0.6459,   1.2439,   0.7518,   0.3592,
   1.1062,   0.2294,   0.2692,   0.4730,   1.0126,   0.3591,   0.5169,  -0.3327,  -0.3963,   0.3165,   0.2648,
   0.2584,   1.9819,   1.0589,   1.5554,   2.0361,  -0.4855,   0.7034,   0.3061,  -0.7761,   1.2003,  -0.7725,
  -0.2229,  -0.2501,   0.1270,  -0.0772,   0.7084,  -0.4712,   0.2122,   0.2658,   0.7735,   0.1186,  -3.1271,
   0.6444,   1.1112,  -0.2158,  -0.2035,   0.5150,   0.6490,   0.5738,  -0.4334,  -0.5839,   0.9463,  -0.1054,
   2.2626,   1.2327,   1.6587,   2.9766,   2.6147,   0.9950,  -0.3874,   0.7348,   0.9628,   1.3154,  -0.8792,
   5.5668,   4.4938,   3.0549,   2.1181,   3.6215,   1.2807,   0.5391,   1.5517,   1.4439,   1.4338,   1.1652,
   1.9956,   0.5414,   0.4149,  -0.1287,  -0.8260,  -0.1077,   2.2783,  -1.7418,  -1.3395,  -0.9846,   0.9204,
   6.1793,   4.8663,   4.1679,   3.6495,   1.8759,   1.6908,   0.6765,   1.1542,   2.3964,   1.3721,   2.2677,
  -0.9186,  -0.3774,  -1.0918,   0.5709,  -0.9574,  -0.8156,   0.3985,  -1.1708,  -1.5259,   0.7684,   1.1768,
   0.1940,  -0.4860,  -1.0638,   0.4270,  -0.9818,   0.0365,  -1.2762,   0.2270,  -1.2784,   0.1391,  -0.5782,
   2.8195,   2.0236,   1.9133,  -0.3375,  -0.0972,   1.3361,   0.3977,   0.2684,   1.2548,  -0.6019,   0.4503,
  -0.9785,  -0.6259,  -0.9093,  -1.5589,  -0.7572,   0.4394,   0.8064,  -0.1442,   1.2093,   0.4367,  -1.8233,
   3.4329,   2.7400,   2.9557,   1.4439,   2.1768,   0.6815,   0.2112,   1.5533,   1.1077,   0.9850,  -0.0294,
   2.5909,   2.3128,   1.4451,   0.1454,   1.3392,   0.7023,  -0.3089,   1.3351,   1.2099,   0.4174,  -0.0757,
   0.8397,  -0.2173,   0.9301,  -1.5228,  -2.1016,  -2.0507,  -0.5578,   0.5198,   0.9401,   1.0413,   0.0000,
   1.3680,   2.2222,   2.2825,  -2.9500,  -2.7829,  -0.7828,  -2.1777,  -1.1463,  -0.4798,  -0.6840,  -1.1191,
   0.3459,   0.8993,  -0.4089,   0.7981,   1.4950,  -0.0227,  -0.5803,  -0.9239,  -0.0729,  -0.9793,   1.5203,
  -2.1068,  -1.7231,  -2.2549,  -1.8151,  -0.6712,  -0.7389,  -0.7719,  -1.9911,  -0.8364,  -1.1725,  -3.5513,
   0.7427,  -0.1702,   0.8528,   1.5547,   1.7767,  -0.2898,  -0.0024,  -0.1584,  -0.1940,   0.0037,   0.4129,
   5.4420,   3.5716,   2.6629,   1.7552,   0.2801,   2.0207,   1.3273,   2.2047,   1.2881,   0.5522,   0.7951,
   2.4912,   1.0961,   1.3606,  -0.8922,  -0.6031,  -0.2742,  -1.1108,  -2.1187,  -2.4440,  -1.2523,   0.7475,
   1.8339,   0.9511,   1.6935,   0.4209,   1.3195,   0.1686,   1.5082,  -0.5780,  -1.1579,  -0.3660,   0.6427,
   0.4297,   0.0572,   0.4481,   0.9366,  -0.3994,   1.8292,  -1.2159,   0.8812,   0.6866,   0.3260,   0.1691,
   0.3911,   0.0234,  -0.2242,  -0.5960,   0.5896,  -1.1122,  -0.2871,   0.0499,   1.4822,   0.0562,   0.7204,
   2.4221,   2.8898,   1.5946,   1.5303,   1.7658,   2.3945,   1.4909,  -1.0684,  -0.9326,  -0.2503,   0.8516,
   0.2243,   0.5516,   0.2400,  -0.3404,  -2.0217,  -0.1632,  -0.4642,  -0.7044,  -1.3105,  -0.8686,  -0.3014,
   1.4336,   1.3233,   0.6625,   1.0951,   0.1076,   1.7163,   0.1757,  -0.6172,   0.1014,   1.2796,  -0.4552,
   0.9896,   0.6386,   0.4345,   1.6518,   2.2997,   1.7145,  -0.2715,   0.3304,   0.4824,   0.8566,  -0.5016,
   0.2371,  -0.8060,   0.0424,  -2.1378,  -1.8574,  -1.7595,  -1.4583,   1.1671,  -0.8890,   0.8487,  -1.3168,
   4.9861,   4.6096,   3.9596,   2.9225,   3.5117,   2.4017,   2.9396,   0.7809,   0.7968,   0.9198,  -0.2322,
   0.9988,   1.6160,   0.6238,   2.2187,   1.1488,   1.1736,   0.2175,   0.1503,   0.0334,   0.0141,   0.1441,
   0.7500,   0.9899,   0.5066,   1.2677,   1.2625,   0.0810,   0.8468,   0.0810,  -0.0609,  -0.2563,   0.2566,
  -1.2333,  -0.6376,   0.2708,  -1.9676,  -1.6771,  -1.5870,  -0.9157,   1.0189,   0.3922,  -0.3163,   0.9804,
   0.9302,   1.5634,   0.1332,   0.7408,  -0.6182,   0.0872,   0.8338,   2.0911,   1.3027,   1.3670,  -0.5815,
   1.9272,   1.1156,   0.8911,  -1.4161,  -1.4696,  -1.5280,  -0.9652,  -0.1880,   1.0716,  -0.0612,   0.6754,
   0.8139,   0.3160,   0.6734,  -0.2820,  -0.3393,  -0.4731,  -0.6999,  -0.5278,  -0.4898,   0.0697,   0.6782,
   0.8955,   1.2935,   0.9669,  -1.3505,  -1.1339,  -0.9590,  -0.0229,   0.3159,  -1.3544,  -0.0317,   0.8604,
   0.3000,   0.1261,   0.4055,  -1.1632,   0.6128,   0.2434,   0.0227,   0.3408,  -0.1667,   1.4363,  -1.2847,
   5.8580,   5.7132,   4.3149,   2.1259,   1.6681,   1.5610,  -0.0639,   1.9653,   2.3592,   1.5489,   0.2791,
   1.7656,   1.5742,   0.7099,   1.0305,   0.7541,   1.6375,   1.2673,   1.1860,   0.7529,  -0.1322,   0.3383,
   0.6813,   0.6454,  -0.3425,  -1.0240,   0.3708,  -1.5126,  -0.7439,   0.5388,   1.3945,  -0.4570,  -0.8137,
  -0.4302,   0.2051,  -0.4334,  -2.6989,  -0.9647,  -1.9428,  -0.6997,   0.2373,  -0.4342,   0.2281,  -0.8694,
   0.8047,   0.8438,   0.8515,  -0.5042,   0.4224,   0.3927,   1.3059,   0.3724,   2.0792,   0.4146,   1.2244,
   0.6598,   0.3822,  -0.4452,  -0.2807,  -0.2545,   0.7162,  -0.3345,  -0.2779,   0.9404,   0.6216,  -0.2336,
   1.6396,   0.5550,   1.3607,  -1.2312,  -1.0908,  -0.3919,  -0.6138,   0.4801,   1.0077,  -0.5257,   0.3780,
   0.7897,   0.2189,  -0.2016,  -0.3434,  -0.4963,   0.4481,   0.5336,  -1.5296,  -0.0239,  -2.3147,   0.0463,
  -0.2603,   0.5777,  -0.7553,  -0.0927,   1.4077,   0.5443,   0.0084,  -0.3883,  -1.1583,  -0.1763,  -0.6205,
   0.2391,   0.4443,   0.2745,   0.6935,  -0.6316,   0.5531,   0.0491,   0.4909,   0.3273,  -0.3584,  -1.0772,
   1.3678,   1.4917,   1.3025,  -0.8578,  -0.9511,   0.3519,  -1.0931,   1.3273,   0.2244,   0.8316,   0.4392,
  -0.1594,   0.0856,   0.6948,  -1.6033,  -0.7885,  -0.3347,  -0.2678,   0.0115,   0.3072,  -1.0946,  -1.8405,
   0.5562,  -0.2372,  -0.1720,   0.3042,   0.0938,  -0.8536,  -0.2970,  -1.0311,   1.0875,  -0.4084,   0.7985,
   1.4466,   0.6194,   1.6133,   0.3005,   0.0766,  -0.5052,   0.2417,   1.1774,   1.4425,   1.2450,   1.2623,
  -0.2342,  -1.1961,  -0.7430,   0.2403,  -0.2183,   0.0841,  -0.2923,   0.3425,  -0.7745,  -1.2014,  -0.7039,
   2.7025,   2.6705,   2.0493,   2.2948,   0.5785,  -0.7159,   0.9238,   1.1736,   1.3501,   2.4121,  -0.2021,
   3.1563,   2.3840,   1.7279,  -0.2121,   0.5058,  -0.8797,  -1.4852,   1.4944,   1.5411,   0.8021,  -0.8121,
   0.6784,  -0.4255,   0.4311,   0.7868,   0.1315,   0.0942,   0.1284,   1.0056,  -0.7437,   1.8900,  -1.5718,
   2.2825,   2.5569,   1.7641,   2.4274,   2.3021,   1.5715,   0.9941,   0.1693,  -0.7858,  -2.2093,   1.4054,
   2.8960,   1.9955,   3.3305,  -0.1503,   0.0600,  -1.1659,  -0.5922,   3.2687,   2.0125,   2.7460,  -0.4827,
   1.6691,   1.4799,   1.4718,   0.1081,   1.5401,  -0.5207,   0.6187,  -0.7538,   0.8658,  -0.2253,   0.2654,
   0.5835,   1.0061,   1.2293,  -0.2261,  -0.5093,   1.3228,  -0.8311,   0.3220,  -0.1862,   0.2322,   0.3819,
   0.6369,  -1.1087,  -0.5861,  -1.1234,  -1.3115,  -1.0262,  -1.1884,   0.1906,   0.3436,   1.1165,   0.0216,
   0.2935,   1.1554,   0.2905,  -3.0286,  -2.0227,  -3.1591,  -2.0219,  -0.7957,  -0.1694,   1.1664,  -0.8491,
   1.5714,   0.8371,   0.3667,  -3.4896,  -2.9311,  -0.5682,  -1.6704,  -0.0552,  -1.0974,  -0.8513,  -1.7068,
   1.2422,   1.5191,   0.3838,   0.1879,  -0.7850,  -0.1957,   0.6398,   1.6163,  -0.2739,  -0.2391,  -0.5792,
   1.1389,   0.8029,  -0.0074,  -0.2369,  -0.6100,  -0.1022,   0.0086,  -1.4695,  -0.8264,  -1.8444,  -0.9986,
   0.2267,   0.4136,   0.1074,  -0.8312,  -0.5727,  -0.2225,   0.6311,  -0.0751,   0.0785,   0.0698,  -1.1367,
   2.0428,   1.0484,   1.5438,  -0.3676,  -0.7349,  -1.0188,  -1.9313,  -1.7670,  -1.9325,  -1.5055,   1.3366,
   0.5293,   0.8539,   0.9134,   0.1864,  -0.2935,   0.5100,   0.1977,  -1.9138,  -0.9848,  -1.4992,   0.0400,
   1.5279,   1.3647,   1.5408,   1.1245,   0.5468,  -0.4660,   1.3787,   1.2413,   1.2427,   1.2955,  -1.1194,
   1.1005,   0.3011,   0.5787,   0.0363,  -1.0701,   0.2456,  -0.0333,   0.9264,   0.7683,   0.0333,  -0.0594,
   0.7411,  -0.3192,   0.5345,   0.5176,  -0.0014,   0.1511,   1.0950,   0.0835,  -0.0356,  -0.2371,  -0.9574,
  -0.5686,   0.7975,   0.7585,  -2.0159,  -0.3044,  -1.9646,  -1.9634,  -1.5589,  -2.0895,  -2.1138,  -1.5356,
   1.1801,   1.7917,   1.5562,  -0.3091,  -1.0184,  -0.6262,  -0.2387,   3.0456,   2.3464,   1.1841,  -0.3811,
   0.2909,  -0.9809,   0.1468,   0.1601,  -0.3408,  -0.2949,   0.7638,   0.2456,  -0.2385,  -0.4523,   0.5722,
   1.2472,   0.6976,   2.0194,  -1.8164,  -1.6070,  -0.0876,   0.1507,   1.5774,   0.2958,   0.5169,   0.1345,
   0.1727,   0.8273,   1.1857,   0.6785,   0.8222,  -0.0804,   0.6668,   0.2958,   0.9257,  -0.0039,   1.0086,
   4.0179,   3.4350,   1.9914,   2.2683,   2.0891,   0.5826,   0.5852,   1.6663,  -0.0207,   1.7913,  -1.0252,
  -0.1583,   0.9727,   0.0820,  -0.1162,  -0.2974,   0.5636,   0.4898,   1.4513,   0.7992,   0.8608,  -0.3049,
  -1.3278,  -0.6902,  -1.0852,  -1.8694,  -1.8988,  -0.6072,  -0.6043,  -0.3618,  -1.0965,  -1.2679,  -0.2333,
   1.3092,   0.5673,   0.5009,   0.6339,   0.3053,   0.8003,   1.5574,  -0.3795,   0.2501,   0.4072,  -1.0180,
   1.7709,   0.9964,   1.0671,  -2.0171,  -3.4240,  -2.2009,  -1.1978,   0.0924,  -0.7147,  -1.5858,  -1.3681,
   0.8538,   1.3596,  -0.0425,  -0.7188,  -0.2605,  -0.7557,  -0.9967,   1.1669,   1.1399,   0.7448,   1.0567,
   5.8124,   5.6240,   4.3859,   3.8214,   2.4111,   2.9354,   1.3264,   1.8100,   1.3804,   1.0802,   0.0092,
   0.1399,  -0.1075,  -0.3686,   0.2221,   1.9782,   1.1036,   0.0619,   1.2121,  -0.0857,   0.1901,  -0.7415,
   1.6351,   0.8973,   0.5750,  -1.4780,  -0.4579,   0.4097,  -0.0578,  -2.5197,  -0.1692,  -0.4636,   0.8438,
   1.3550,   0.5380,   0.5425,   0.5746,   0.0701,   1.0949,   0.4747,  -0.9151,  -0.9293,  -0.5709,   0.3010,
   0.0561,  -1.1429,  -0.6984,  -1.6846,   1.1627,  -1.0121,   0.1686,  -0.6706,   1.1710,   0.8739,  -1.3693,
   5.2394,   4.2236,   3.4238,   1.7394,   0.9466,   0.5015,   2.3488,   1.9013,   1.5843,   1.1659,   1.5809,
   0.3482,  -0.3224,  -0.6671,  -0.4332,  -0.7828,  -0.1177,   0.6101,  -1.2939,   0.2363,  -1.1255,   0.4977,
   1.2053,   0.8311,   1.0466,   1.2576,   0.6738,   1.5862,   1.2218,  -1.3755,  -1.2197,  -0.6445,   1.4633,
   3.6810,   3.2745,   2.0294,   0.3637,   0.9999,   0.3057,   1.4934,   1.5279,   0.3403,   1.5148,   1.1811,
   1.1999,  -0.1703,   0.9611,   0.1939,   0.1416,   0.3275,   1.2334,  -0.3154,  -0.7689,   0.6015,  -0.7452,
  -1.3724,  -1.7295,  -1.4844,  -0.0497,   0.3606,  -0.7378,   0.3182,  -1.4401,  -1.2775,  -0.9483,  -4.0333,
  -0.9008,  -0.2919,  -0.4458,   2.2458,   0.2866,   0.1663,  -0.4259,  -0.2461,  -0.6495,  -1.7102,  -0.0942,
  -0.9198,  -0.7968,  -0.5613,   0.7285,  -0.0725,  -0.4245,  -0.5879,   2.4896,   0.6664,   1.6643,  -0.3270,
   1.9181,   0.7603,   0.7956,   0.2818,  -0.9439,   0.1796,   0.2589,   1.4201,   0.1181,  -0.0627,  -0.8034,
   4.3086,   2.9110,   2.8668,   0.4637,   0.0553,  -0.6231,   0.9451,   2.3668,   1.5040,   1.8656,   0.5037,
   1.0658,   0.9107,   1.3429,  -2.3297,  -1.0332,  -1.0314,  -0.7311,   0.2674,  -0.8004,  -0.3972,   1.6194,
  -1.3787,  -1.0776,  -1.4194,   0.5029,   0.4368,  -0.1902,  -0.6102,   0.8547,  -0.4378,   0.2461,  -1.1548,
   2.4988,   1.6834,   1.9165,  -0.8234,  -1.2608,   0.0798,   0.1688,   3.0010,   0.7883,   0.4630,  -0.8140,
   0.4582,   0.7552,  -0.1918,  -0.3797,  -1.3902,  -1.0857,  -0.5321,   0.3620,   0.8946,   0.7003,  -0.2768,
   2.7768,   2.7326,   1.5190,  -0.9497,  -1.6312,  -0.8813,  -1.2811,  -1.2013,  -2.4014,  -2.2164,   0.6091,
  -0.8751,   0.7217,   0.8245,  -0.0258,   0.6023,   0.7604,   0.4318,   0.5119,  -0.0135,  -0.0338,  -0.7582,
   3.6508,   2.9739,   2.8684,  -1.6863,  -0.4988,  -0.0296,  -1.5399,   2.9110,   1.5665,   1.6372,  -1.3291,
  -0.8778,  -0.0294,   0.2387,  -0.8310,  -2.3770,  -0.8945,   0.7550,  -0.3810,  -0.2353,  -0.8637,  -0.1157,
  -0.9522,   0.3954,  -1.4284,  -0.4959,   1.4103,   0.3654,  -0.5160,   0.3207,   0.3434,  -0.2658,  -0.0790,
   0.1677,   0.3582,   2.0225,   0.5768,   0.6000,  -0.2755,   0.6692,  -0.0947,   0.6540,   0.4102,   0.5841,
  -1.2338,  -1.3190,  -0.5217,  -2.9255,  -3.5005,  -1.8194,  -1.9857,   0.5121,  -0.6552,   0.4518,  -0.7327,
  -0.4160,   0.7790,   0.0383,  -1.1147,  -1.3030,  -1.7138,  -0.8719,  -0.7080,  -1.0978,  -0.5913,  -0.2315,
   0.3577,   0.5414,   0.4561,  -2.0101,  -0.3586,  -0.8226,  -0.3424,  -0.9832,  -0.3618,  -0.0375,  -0.4323,
   1.0768,   0.3032,   1.0557,   1.1519,   1.3611,  -0.1456,  -0.1421,  -1.0831,   0.4522,  -1.4207,  -0.0589,
  -0.2760,   0.6489,   0.1315,   0.4135,   0.1252,  -1.0298,  -0.1762,  -0.2686,   0.2850,  -0.0113,   2.0357,
   1.9030,   2.9945,   2.3615,   1.1988,   1.3830,   1.9393,   0.5531,   1.0078,   0.2985,   0.9958,  -0.7806,
  -0.4491,  -0.0919,   0.3518,  -0.4275,   0.4184,   0.3702,   0.4816,   0.2727,   0.9701,   0.8177,  -1.1529,
   2.0260,   1.0143,   0.5833,   0.0297,  -0.2520,   0.3520,   0.0755,   0.3645,   0.4065,   0.3763,   0.4975,
  -1.0658,   0.8978,  -0.4751,   0.6245,  -0.0683,  -1.0080,  -0.6013,  -0.7076,  -0.8166,  -1.5604,  -0.6194,
  -0.1582,  -0.3805,  -0.1194,   0.1801,   1.9077,   0.2447,  -0.2100,  -2.1104,  -1.9578,  -1.0082,   0.0800,
  -0.9850,  -1.7454,   0.1213,  -1.4653,  -2.2190,  -0.6256,  -0.7649,   0.0221,  -0.6667,  -0.3042,  -1.0057,
   0.5093,   0.9064,   0.8654,  -0.6141,  -0.4372,   0.4684,  -0.7539,   0.1016,   0.2027,   0.5337,   0.7646,
  -0.7083,  -1.3833,  -0.7613,   0.6474,  -0.1853,  -0.0297,  -1.6906,  -0.5820,   0.3464,  -0.1570,   0.3256,
   1.5271,   0.8856,   0.8517,  -1.4131,   0.8890,   0.2327,   0.8170,  -1.5752,  -0.6651,  -1.2704,  -0.1902,
  -1.1877,  -0.8125,  -0.3441,  -2.2658,  -1.5383,  -1.2608,  -0.5703,   0.6101,   0.5352,  -0.3585,  -2.5866,
  -0.5486,  -0.1159,   0.0437,  -2.6422,  -0.7579,  -0.1346,   0.2143,   0.6023,  -0.2112,  -0.0969,   0.1410,
   1.9176,   2.5580,   1.5124,   0.2385,   1.6703,   0.4882,  -0.0592,   2.4193,   1.2853,   0.9918,   1.9125,
   1.9516,   2.4708,   2.0012,   1.1382,   1.4234,   1.4070,   1.0530,   0.4777,   0.3078,   0.8170,   0.8104,
  -0.5688,  -1.1010,   0.0382,   1.0105,  -0.6576,  -0.0913,  -0.6207,   0.7532,  -0.1550,   0.1664,  -1.6871,
  -0.4819,  -0.7909,  -0.2874,  -0.7830,  -1.6177,  -0.8487,  -0.8200,  -0.4784,  -0.7966,  -0.8315,  -0.0655,
  -0.2142,   1.3925,   0.6234,   0.1555,  -0.6060,  -0.3099,  -0.2845,  -0.4369,  -1.2956,  -0.1397,  -0.5868,
  -2.1410,  -0.5805,  -1.4437,  -0.1340,   0.5300,   0.0239,   0.6523,  -0.0547,   0.3929,   0.9458,  -1.1930,
   3.8748,   2.8605,   3.4316,   1.5068,   2.2203,  -0.8264,   0.5420,   2.4506,   1.8067,   1.6115,  -1.3788,
   3.3335,   3.1014,   2.2832,   0.2215,   0.4886,   0.6383,  -0.1832,   2.2476,   2.2596,   1.1239,   0.2972,
   0.9672,   0.4837,  -0.1649,   2.5428,   0.5679,   2.0076,   0.9745,  -0.4798,  -2.3422,   0.1516,  -0.6222,
   1.2642,   0.6502,   1.0958,   0.2255,  -1.2230,  -0.2537,   0.7136,   1.0125,   0.5956,  -0.2145,   0.0651,
  -0.3766,   0.2861,  -0.7152,  -2.5412,   0.0135,  -0.1109,  -0.3095,   0.0769,  -0.6208,  -0.7150,  -0.4075,
  -1.0976,  -0.9151,  -0.6689,  -0.6492,   0.4318,   0.0814,   0.0173,   0.4945,   0.3437,  -0.0284,  -0.7417,
   3.9105,   2.7646,   2.5204,  -0.0824,   0.6031,   1.3792,   0.4715,   1.4860,   0.4712,  -0.5615,   0.2985,
   0.2940,   0.6736,   1.2130,  -0.5005,  -0.8504,  -0.4464,  -1.1975,  -0.8240,  -1.7372,  -0.7810,   1.2197,
   2.1862,   1.4494,   1.9412,  -0.9692,  -0.5298,  -0.4274,  -1.2541,  -1.2364,  -1.0160,  -0.7383,   2.9520,
  -1.5521,  -1.5441,  -1.5123,   0.3570,  -0.5741,   0.1547,   0.4704,  -0.0306,   1.6075,  -0.7691,  -2.3130,
  -0.4458,  -1.3555,   0.0978,  -0.2066,   0.8217,   1.3507,  -1.8341,  -0.5252,   0.0585,   0.0508,  -0.7943,
   1.2943,  -0.4958,   0.1070,  -0.9767,  -0.6415,  -1.5359,  -0.4200,  -1.1779,  -0.1119,   0.1501,   1.4329,
  -0.8134,   0.0680,  -1.2889,  -0.9631,  -0.5904,  -0.7304,   0.2324,  -0.2641,  -0.5818,  -0.4929,  -0.8806,
   1.1636,   0.0439,   0.6122,  -0.1724,  -0.9537,   0.6429,   0.0851,   2.0260,   0.8777,   1.1757,  -1.1514,
   1.2074,   0.1256,  -0.2004,  -2.4702,  -1.9235,   0.2615,  -1.3621,  -0.2003,  -2.2123,  -1.1535,   0.2219,
   3.1199,   1.3357,   0.6304,   0.6471,   0.5187,   1.0172,   0.3073,   0.5184,  -0.9320,   0.2915,   1.3490,
   1.4149,   1.2823,   1.1003,   1.0511,   1.5696,   1.3669,   0.6673,   0.5960,   1.3575,   0.7101,   0.7259,
   0.6638,   0.4793,   1.3142,  -0.0816,  -0.5086,   0.6535,   0.5961,   0.9717,  -0.6285,  -0.0594,   2.9092,
   3.6670,   4.5346,   2.6427,   0.2332,   0.7427,   0.3301,   0.2215,   0.1502,   2.1684,   1.3906,   0.7172,
   0.4402,   1.3150,   1.9240,   0.0306,   0.6353,   0.1165,   0.9154,   0.5493,   0.7191,   0.2132,   1.3855,
