YO.dat

  -1.465,   -0.042,   -2.106,    1.353,    0.611,    2.549,    2.518,    0.460,    1.486, 
  -0.065,   -1.113,   -0.327,    0.984,    1.999,   -0.103,   -0.651,    1.514,    1.345, 
  -1.313,   -0.454,   -0.428,   -1.237,   -0.621,    0.279,    1.864,    2.037,    0.478, 
  -0.712,   -0.191,   -0.010,    0.156,   -1.063,    1.921,   -0.724,    2.222,    0.949, 
  -0.627,   -0.878,   -0.608,    0.115,   -1.131,   -0.709,    1.224,    0.858,    0.176, 
   1.377,    0.178,    0.171,   -0.522,   -0.461,    0.250,    1.891,    2.534,    1.628, 
   0.245,    0.439,   -0.802,    1.059,    0.421,    2.155,    2.095,    0.624,    1.673, 
  -0.853,    0.578,   -1.606,   -0.101,    0.736,    2.237,   -0.282,    0.467,    0.379, 
  -1.371,   -0.198,   -1.281,   -0.967,   -0.020,    0.810,    0.014,    1.281,    1.082, 
   0.478,    1.016,    0.091,   -1.060,   -0.177,    1.441,    0.447,    1.741,    0.393, 
  -0.055,    0.339,   -0.111,    0.070,    0.885,    2.412,    0.874,    0.724,    1.336, 
   0.445,    0.170,   -1.398,   -1.373,    1.521,    1.189,    0.528,    0.157,    0.481, 
  -0.847,    0.173,    0.859,   -1.232,   -0.603,    0.863,   -0.022,   -0.336,   -0.873, 
   1.230,   -0.020,   -0.481,    2.423,   -0.182,    1.222,    1.543,    0.684,    0.553, 
  -1.184,   -1.903,   -1.193,   -0.811,   -1.362,   -0.396,   -0.949,    0.147,    1.630, 
   0.587,    0.696,    0.536,    1.026,    1.501,    2.240,   -0.513,    1.644,    1.943, 
   0.471,    0.166,    2.286,    1.317,    0.851,    2.078,    1.341,    0.567,    0.240, 
  -0.892,   -0.130,   -0.124,   -0.116,    0.234,    2.773,    4.067,    2.547,    2.736, 
  -1.997,   -0.096,   -1.165,   -1.306,   -0.445,    1.260,   -0.410,   -1.089,   -0.694, 
   0.399,    0.554,    0.290,   -0.962,   -1.573,    0.789,    1.425,    0.504,    1.165, 
  -0.800,    0.197,    0.215,   -0.171,   -1.074,    0.309,   -0.029,    1.177,    0.918, 
   0.270,    0.055,   -0.255,    0.607,   -0.629,    1.836,    0.761,    0.592,    1.480, 
   0.544,    0.908,   -1.367,   -1.088,    0.227,    1.225,    1.125,    1.549,    2.175, 
  -0.290,    0.484,   -0.981,    1.061,   -0.413,    0.836,    0.431,    0.813,    1.714, 
   1.685,   -0.045,   -0.218,    0.331,    1.084,    2.744,   -0.230,   -0.135,    0.905, 
   0.084,   -0.771,    0.836,   -0.256,    0.514,    0.428,    1.163,    0.308,    1.149, 
   0.537,   -0.851,    1.050,   -0.059,   -0.052,    1.515,    0.835,    2.831,    0.777, 
   0.029,    0.047,    0.515,   -1.021,    0.583,    1.107,    1.090,    0.628,    0.229, 
  -0.019,    2.063,    0.319,   -0.163,   -0.298,   -0.131,   -0.310,    0.668,    0.445, 
   0.797,   -0.227,   -0.034,    0.382,    1.048,    1.781,    1.751,    1.098,    1.058, 
  -1.326,   -0.397,   -0.873,   -1.846,   -1.284,   -0.920,    0.215,   -0.297,    0.341, 
   1.105,   -0.375,    1.131,    0.062,   -0.367,    0.860,    0.287,    1.387,    0.422, 
  -1.069,   -1.590,   -0.019,    1.561,    0.340,    3.590,    0.989,    0.621,    0.087, 
  -0.288,    0.086,    0.802,   -1.012,   -0.765,    0.975,    1.125,    1.658,    1.958, 
  -2.584,   -0.674,   -1.401,   -0.598,    0.718,    0.340,   -1.354,    0.328,    0.974, 
  -2.635,   -1.115,   -0.174,   -0.497,   -0.512,   -0.490,   -2.444,   -0.721,    1.180, 
  -2.011,   -1.333,   -1.129,    0.682,    0.830,    2.129,    1.847,    1.527,    1.410, 
   0.973,   -0.782,    0.064,   -1.561,   -0.984,    0.706,    0.927,    0.773,    1.419, 
  -1.097,   -1.518,   -0.029,   -0.744,    0.066,    0.798,   -0.824,    0.474,    0.499, 
   0.489,    0.138,    1.091,   -0.191,    0.061,    0.819,   -0.204,    0.645,    2.123, 
   1.272,    1.602,    0.505,    1.118,    0.495,    0.033,    1.632,    1.385,    1.431, 
  -0.431,   -0.231,   -0.691,   -0.138,   -1.258,    1.686,    0.272,    0.631,    1.591, 
   0.898,   -1.201,   -0.202,    2.056,    2.286,    2.067,    0.180,   -0.133,    0.469, 
  -0.207,   -0.978,    1.074,   -0.815,   -0.315,    1.430,    1.715,    0.756,    0.628, 
  -0.014,    1.133,   -0.308,   -0.788,   -0.005,    0.617,    1.413,    0.989,    0.441, 
  -1.455,    0.354,    0.880,   -1.443,    0.427,    0.249,   -0.159,    0.214,    0.215, 
  -1.169,   -0.386,    0.719,    0.349,    1.459,    1.724,    0.846,    0.212,    1.520, 
   3.003,    0.674,    0.157,   -1.314,   -0.358,    0.347,    1.703,    0.356,    1.511, 
  -0.607,   -0.347,   -0.878,   -1.205,    1.674,    0.684,    0.706,    2.671,    0.142, 
  -0.843,   -0.818,   -1.041,    0.395,    0.484,    1.564,    0.365,    2.482,    0.796, 
  -0.846,   -0.296,   -0.675,   -1.712,   -0.857,   -1.155,   -0.614,    0.963,    0.302, 
   1.087,    1.117,   -0.325,    1.229,    1.048,    1.744,    2.513,    2.106,    1.350, 
  -0.920,    0.065,    0.075,    0.053,    0.944,    0.729,   -0.143,    1.148,    0.096, 
  -1.413,    0.132,   -0.013,    1.046,    1.653,    2.371,    1.266,    1.755,    2.246, 
  -0.403,    0.872,    0.362,    0.358,   -0.125,    0.843,    2.238,    0.254,    1.861, 
   0.841,   -0.357,   -0.147,   -0.299,    0.879,    1.548,    1.515,    0.600,   -0.062, 
   1.917,    0.104,   -0.006,    2.174,    1.350,    1.814,    2.340,    3.115,    3.472, 
   1.303,    0.631,    1.511,   -1.177,    0.624,    0.111,    0.158,    3.237,    1.562, 
   0.601,   -0.867,   -0.326,   -1.630,    0.443,    0.248,    1.488,    1.763,    1.281, 
   2.257,    0.174,    1.288,    2.029,    1.821,    2.716,    3.803,    1.759,    1.176, 
  -0.713,   -1.054,    0.064,    0.415,    0.572,   -0.448,    2.240,    0.593,    0.542, 
  -0.353,    0.707,   -0.146,   -0.107,    1.190,    1.257,    0.413,    0.644,   -1.098, 
   1.539,   -0.026,   -0.217,    1.131,    0.541,    1.727,    1.544,    0.697,    1.400, 
   2.156,    1.932,    0.685,    0.639,    1.049,    1.777,    3.780,    2.359,    2.510, 
   3.114,    0.925,    1.817,    2.163,    2.324,    3.091,    3.236,    1.804,    0.144, 
   0.071,   -0.022,    0.459,   -0.105,    0.407,    0.551,    0.882,    0.963,    1.327, 
  -0.095,    0.073,   -0.294,   -2.254,   -1.014,    0.842,    1.773,    0.987,    1.367, 
   1.837,   -0.746,    0.506,    0.536,   -0.010,   -0.175,    2.475,    1.910,   -0.074, 
  -1.153,    0.069,   -0.091,   -0.678,   -0.569,    1.054,    1.976,    0.759,    0.090, 
  -3.250,   -0.132,   -0.366,   -1.948,   -1.200,    0.157,   -1.334,   -0.230,   -1.593, 
   0.177,    0.095,    0.921,   -2.509,   -1.009,   -0.485,    0.996,    1.606,    0.475, 
   0.144,    0.532,   -1.771,    1.035,    0.217,    0.104,    1.182,    0.352,    0.426, 
  -0.071,   -0.441,   -0.008,   -0.740,   -0.545,    1.175,   -0.815,    1.440,   -0.227, 
   1.112,   -0.530,   -0.106,   -1.119,   -2.256,    1.001,    0.077,    1.607,    0.614, 
  -1.869,   -0.449,    0.268,   -0.101,    0.126,    1.316,    2.048,    0.964,    0.937, 
  -2.840,    0.484,   -0.166,   -0.745,   -0.927,    0.603,    1.291,    1.360,    0.136, 
  -0.297,   -1.659,    0.035,   -0.439,    0.337,    2.267,    1.231,    0.847,    0.122, 
  -0.759,    0.230,   -0.563,   -2.106,   -2.005,    0.411,    0.396,    1.609,    1.397, 
  -0.305,    0.762,   -0.222,   -1.950,   -2.040,    0.021,    0.191,    0.754,    1.769, 
   0.801,    0.285,    0.532,    0.173,    1.487,    2.165,    1.125,    1.353,    0.401, 
   0.053,   -0.270,   -1.221,   -0.664,   -0.749,   -1.503,    2.833,    1.020,    2.595, 
   2.350,   -0.099,    0.334,   -1.102,   -1.129,    1.555,    0.782,    2.275,    1.208, 
   0.620,    0.071,    0.169,   -0.095,   -0.108,    0.975,    0.083,    1.785,    0.853, 
  -0.408,   -0.252,    0.086,   -1.661,   -0.718,   -0.688,    1.182,    1.939,    1.572, 
  -1.632,   -1.874,   -1.044,   -0.901,   -0.166,   -0.397,   -1.510,   -0.199,    0.081, 
   0.795,    0.243,   -0.494,   -1.129,    0.052,    1.593,    0.391,    0.983,    0.787, 
  -0.749,   -0.410,    0.762,   -0.593,    0.103,    1.222,    1.417,    1.529,    1.016, 
  -1.433,   -0.744,   -0.428,   -2.430,    0.490,    0.102,   -1.122,    0.680,    0.812, 
   0.308,    0.474,   -0.366,   -0.736,    0.054,    1.014,    1.746,    1.863,    0.961, 
   1.282,    0.075,    0.152,    1.210,    0.911,    2.545,    1.962,    1.129,    1.930, 
   0.410,    0.490,   -0.082,    0.282,   -1.522,    0.574,    2.861,    1.342,    0.250, 
   0.322,    0.402,   -0.078,    1.632,   -0.220,    1.612,    2.069,    2.624,    0.406, 
   0.449,    0.734,    0.355,   -0.592,    0.316,    1.611,    1.796,    1.482,    1.842, 
   0.298,    1.177,    0.317,   -0.385,   -0.235,   -0.388,    2.322,    0.259,    1.010, 
   0.185,   -0.877,   -0.681,   -1.713,   -0.186,    0.248,    0.800,    1.043,    0.113, 
   1.160,    0.344,   -0.944,    1.616,    1.504,    3.282,   -0.709,    0.098,    2.439, 
   1.405,    1.321,    0.754,   -2.140,   -0.591,    0.674,    0.704,   -0.385,    1.071, 
  -0.682,    0.263,   -0.939,   -1.300,   -0.413,    1.029,    2.749,    1.176,    1.721, 
   1.332,    0.116,    1.253,    1.801,    0.503,    0.774,    1.332,    1.863,    2.840, 
  -0.822,    0.360,    0.204,   -1.592,   -0.355,    0.124,    2.074,    1.222,    1.014, 
   0.142,   -0.260,   -0.215,    2.603,    1.833,    2.133,    0.936,    1.044,    1.259, 
  -1.346,   -0.013,   -0.843,   -1.256,   -2.336,   -0.591,   -0.541,   -0.222,    0.780, 
   0.549,   -0.024,    0.933,   -0.372,   -0.231,    1.241,    2.033,    2.577,    2.390, 
   0.982,    0.357,    0.347,   -0.387,   -2.264,   -0.277,    1.603,    1.694,    1.378, 
   0.389,    0.223,   -0.899,    0.110,    1.698,    0.985,    2.595,    1.673,    1.792, 
  -0.817,    0.563,   -0.307,   -1.741,   -1.867,   -0.251,    0.777,    1.059,    2.295, 
   0.269,   -0.822,   -0.275,    0.239,   -0.204,   -0.824,   -0.466,    0.152,    1.996, 
  -0.054,   -0.053,   -0.975,   -1.189,    0.266,   -1.152,   -0.710,   -0.150,    0.421, 
   0.960,   -0.037,    0.821,    0.894,    1.351,    1.541,    1.521,    0.114,    0.954, 
  -0.385,   -0.460,   -1.781,    1.975,   -1.124,    0.846,    1.283,    1.101,    0.005, 
  -0.062,    0.464,   -0.151,   -0.283,   -0.629,    2.354,    0.895,    1.852,    0.639, 
   0.018,   -0.653,    0.391,    0.239,    0.356,    0.961,   -1.842,   -0.303,    0.469, 
  -1.222,   -0.397,   -0.037,   -0.200,    0.936,    2.266,   -0.434,    1.174,    0.623, 
   0.958,    0.797,    0.534,    0.512,    0.850,    1.823,    2.524,    0.525,    2.172, 
  -1.126,   -0.415,    0.216,   -0.651,    0.229,    0.473,    1.488,    1.549,    0.967, 
  -1.471,   -0.420,   -0.024,    0.324,    0.819,    1.203,    1.368,    1.123,    0.840, 
   2.194,    0.008,    1.311,    0.696,   -0.084,   -0.057,    2.454,    1.167,    1.954, 
   0.592,    0.861,    0.550,    0.279,    0.397,    2.319,    2.062,    2.118,    1.258, 
  -0.140,    0.278,    0.249,    1.606,   -0.228,    1.322,    2.000,    2.530,    1.304, 
  -0.504,   -0.575,   -0.454,    1.416,    0.976,    2.338,   -0.697,    0.510,    0.037, 
  -0.141,    1.264,    0.927,    0.558,   -0.159,    0.959,    1.305,    1.033,    0.883, 
  -0.403,   -0.137,    0.080,   -1.120,    0.274,    1.361,    0.443,    0.350,    1.192, 
  -0.946,   -0.625,   -1.174,    1.501,    0.289,    0.460,    0.376,   -0.257,    0.258, 
  -0.275,    0.065,    0.858,   -0.232,    0.077,    1.617,    1.983,   -0.310,   -0.118, 
  -1.274,    0.092,    0.097,   -2.659,   -1.963,   -1.365,    1.689,    1.408,    1.851, 
  -0.820,   -0.362,    0.052,   -0.238,    0.482,    1.710,    0.623,   -0.470,   -1.056, 
   1.528,    1.156,    0.903,    1.054,    0.297,    1.374,    1.907,    1.931,    2.603, 
   0.191,    0.549,   -0.025,    0.681,    1.553,    1.930,    0.274,    0.657,    0.461, 
  -0.645,    0.774,    0.226,   -1.416,   -0.951,    0.991,    1.186,    1.139,   -0.097, 
  -1.191,   -0.390,   -1.157,    0.801,    0.647,    0.885,   -0.285,    2.482,   -0.212, 
  -1.793,   -0.162,   -0.471,    0.664,    0.062,    1.665,   -0.659,    1.408,    2.980, 
  -0.655,   -0.973,    0.255,    2.917,    0.895,    2.576,    0.101,   -0.142,    1.141, 
  -0.621,    1.058,   -1.007,   -0.925,   -0.180,   -0.707,    1.702,    0.323,    1.297, 
   1.221,    1.584,    1.107,   -0.212,   -0.191,    2.323,    1.862,    0.596,    2.147, 
  -0.129,    1.054,    0.191,    0.642,    1.078,    2.146,    2.130,    3.130,    0.884, 
  -1.200,   -2.165,   -0.569,   -0.255,   -0.312,    0.917,    2.413,    2.697,    0.994, 
  -0.686,   -0.744,    0.112,   -1.510,   -0.200,    0.763,    1.220,   -0.159,    0.751, 
  -0.701,   -0.861,    0.034,    1.317,   -0.089,    0.379,   -0.331,   -0.156,    1.855, 
   0.828,    0.049,    0.198,    1.094,    0.753,    1.254,   -1.329,    0.411,   -0.813, 
   0.933,    0.847,    2.602,    3.397,    1.591,    2.408,    2.470,    2.059,    1.745, 
   1.158,   -0.442,   -0.006,    0.851,    0.509,    0.790,    0.010,    1.267,    1.011, 
  -0.329,   -0.077,    0.955,    0.729,    0.087,    1.068,    0.443,    0.526,    0.188, 
   0.945,    2.626,    0.319,    0.089,    0.401,    2.086,    2.969,    3.484,    1.605, 
  -1.180,    1.137,   -1.722,    0.324,    0.407,    1.391,    0.378,   -0.024,    0.403, 
  -2.096,   -0.780,   -1.967,    1.139,    2.007,    1.720,   -0.014,    0.501,    1.124, 
  -0.874,   -0.721,   -0.242,    1.057,   -0.134,    1.052,    0.467,    0.478,    0.263, 
   1.504,   -0.847,    1.044,   -0.125,   -0.543,    1.293,    2.316,    0.739,    1.219, 
  -1.915,   -0.645,   -0.193,    1.181,    0.138,    0.536,   -0.449,    0.422,    1.181, 
   1.845,    1.219,    1.105,    0.753,    0.437,    1.111,    1.040,    0.665,    1.729, 
   1.115,   -0.706,    0.534,    1.074,    0.138,    2.483,    1.203,    0.764,    1.744, 
   2.785,    0.506,    0.018,    1.833,    1.509,    2.288,    1.738,    0.966,    2.066, 
   1.385,    1.548,    0.600,    0.022,   -0.957,    0.443,    1.699,    0.914,    1.104, 
   0.823,    0.776,   -0.045,   -0.988,    0.754,    0.529,   -1.093,    1.366,    0.309, 
  -1.189,   -1.938,   -1.812,   -1.329,   -0.438,   -0.931,   -0.538,    1.645,   -0.291, 
  -0.238,   -0.989,    0.101,   -0.673,   -0.004,    0.252,    3.022,    0.827,    1.894, 
   0.529,    1.103,   -0.802,    0.180,    0.129,    2.074,   -0.450,    1.280,    1.255, 
   0.002,   -0.856,    0.266,    0.381,    1.359,    0.648,   -1.374,    1.507,    0.195, 
   0.285,    1.269,   -1.146,   -1.606,   -1.514,    1.125,    0.678,    0.665,    0.274, 
  -1.708,   -0.319,    0.780,   -1.515,   -0.594,   -0.199,   -0.182,    0.288,    0.121, 
   0.117,    0.116,    0.435,    1.280,    0.932,    2.352,    1.317,    0.683,    0.880, 
  -0.009,    0.988,    1.154,   -1.705,   -0.207,    0.533,    1.315,   -0.051,    2.208, 
  -1.904,   -1.118,   -1.011,   -1.588,   -0.777,    0.134,    1.003,    1.056,   -0.233, 
   0.140,   -0.839,   -0.178,   -0.471,   -0.627,    1.078,    1.228,    0.516,   -0.762, 
  -0.842,    0.071,    0.734,   -1.046,   -0.350,   -0.058,   -0.019,   -0.359,    0.059, 
   1.475,    0.517,    0.663,    0.083,    0.540,    0.003,    1.831,    1.694,    1.979, 
  -2.105,    0.311,    0.555,    0.910,   -0.570,    1.373,   -1.032,    1.220,    0.717, 
  -1.254,   -1.058,   -0.693,   -1.989,   -0.446,    0.542,   -1.941,    0.587,    0.922, 
  -2.056,   -2.005,   -1.032,   -1.620,   -1.310,   -0.782,   -0.561,    0.285,   -0.326, 
   1.310,   -0.572,    0.802,    1.408,    1.442,    2.101,    4.139,    2.003,    2.146, 
   0.430,   -0.481,   -0.436,    0.542,   -0.330,    1.215,    0.951,    1.742,    0.318, 
   0.723,    2.101,   -0.425,   -1.536,   -2.672,   -0.970,    2.316,    2.059,    1.718, 
  -2.055,   -0.111,   -0.242,   -1.062,   -1.134,    0.799,    1.322,   -1.096,    0.731, 
   0.457,   -1.142,   -0.096,    0.476,   -0.666,    1.382,    0.100,    0.176,    1.998, 
   2.662,    1.032,    2.328,    0.811,    0.095,    1.607,    1.327,    1.940,    0.033, 
  -1.089,    0.417,   -0.339,   -2.865,   -1.583,   -1.695,    0.962,    0.660,    0.426, 
   0.143,    0.789,   -0.022,    0.515,    0.656,    0.756,    1.468,    1.496,    1.300, 
  -0.510,   -0.380,    0.648,    0.496,    0.413,   -0.175,    1.258,    0.861,    1.902, 
  -0.575,    0.033,    0.699,    1.305,    1.168,    1.287,   -0.221,    0.475,    1.822, 
   1.180,    0.483,    0.384,    0.842,    0.346,    0.808,    1.802,    1.787,   -0.159, 
   0.009,    0.360,    0.324,   -2.450,   -1.454,   -0.176,    0.686,    0.730,    1.023, 
  -2.669,   -1.559,   -0.869,    0.812,   -0.709,    0.256,   -0.709,   -0.252,   -0.591, 
   1.545,    0.166,    1.397,    0.073,   -0.101,    1.554,    1.873,    1.692,    1.398, 
