"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"80" 1 1 1 0.604692940733629 0.56912439380075 0.558468766528058 0.937099770160157 1 1 0
"81" 1 0 0 0.954050568642759 0.690476227270033 0.807160982067795 0.163301719677162 0 0 0
"82" 1 1 0 0.912725725003105 0.729759382381046 0.752584737321751 1.39449370657601 1 1 1
"83" 0 0 1 -1.84013491253671 -0.921391086191448 -1.74812704339708 -1.28516057103458 1 1 0
"84" 0 0 0 -1.03525546384609 -0.940770043368913 -0.503333271884807 -0.72765213042418 1 1 1
"85" 1 1 0 0.129951787189229 0.396097347333331 0.261459548122195 0.175223160911061 0 0 1
"86" 1 0 1 -0.499111230569338 0.268561177278773 -0.58099769428723 -0.115593920056202 1 0 0
"87" 0 0 0 -0.131823022878656 0.146117073254963 0.0333622892380112 0.258554126767225 1 1 1
"88" 1 1 0 0.167077266608299 0.137013519699057 0.252383588936457 0.166044954416226 1 0 1
"89" 1 0 1 0.879403341835746 0.561609279913864 0.966348544345417 0.690165707347292 0 1 1
"90" 0 1 0 0.427961883541401 0.397415151638717 0.0673653634407284 0.0489040203994362 0 1 1
"91" 1 1 0 -1.16311668004848 -0.718173257257062 -0.435252515430906 -0.432977531733486 1 1 1
"92" 1 1 1 -0.565176171879424 -0.560670209186838 -0.196486697795904 0.134641798128778 0 0 0
"93" 0 0 1 -1.33201426959866 -0.569763180295384 -0.90591103267753 -0.75628837645266 1 0 1
"94" 0 1 0 0.0631828201995252 0.31237071101875 -0.513545969136667 0.318710078732803 0 0 1
"95" 0 0 1 0.824455526175805 0.762162064860824 0.917652728593293 0.777926060012987 0 1 1
"96" 0 0 1 -0.894537161509165 -0.466276606407628 -0.840518290385828 -0.401266588554408 1 0 1
"97" 1 1 1 -0.773983352977007 -0.444635332975312 -0.353000015989159 -0.535652275289818 1 1 0
"98" 1 1 0 0.0519599060086732 0.514981275128009 -0.330616269990595 -0.00402650318860295 1 1 0
"99" 1 1 1 0.100696407859594 0.0810191655803013 0.428353251505684 0.18868733523828 1 1 0
"100" 0 1 0 -2.17059276575621 -1.14165217354692 -1.73667690436646 -0.850479794445329 0 1 1
"101" 0 0 0 -0.206605760287537 0.0210642299646122 -0.663017241876297 -0.730182990206704 0 0 0
"102" 1 0 0 0.0943724725786814 0.376869449486144 0.360062914645142 0.380313472489888 1 1 1
"103" 1 1 1 1.10324868160367 0.830547696773527 0.940194683036736 1.00691553207954 1 1 0
"104" 1 1 1 0.595659655194702 0.443347915139702 0.473951522684222 0.236393560021583 0 1 1
"105" 0 0 1 1.20253016734704 0.43069075533218 1.02264924702085 0.821086686184156 1 0 0
"106" 1 0 1 -1.21429095419907 -0.387054265332218 -0.92023118591948 -0.798311702754257 1 1 0
"107" 0 0 1 0.572032302508984 0.605490525932548 0.280800355597277 0.781553347484812 0 0 1
"108" 0 1 0 -1.1599835079312 -0.302120317516832 -0.632804574694365 -0.495533639888409 1 0 1
"109" 0 1 0 0.246825500607606 0.263130992743496 0.441412693500098 0.395545101298631 0 0 1
"110" 1 1 1 1.95078808839659 1.40554157998999 1.55209702587314 1.01208749347747 0 0 1
"111" 1 1 0 -0.946022934286396 -1.11487164656191 -1.14181788631552 -0.9915983918209 0 0 0
"112" 0 1 0 -0.728435649299424 -0.460237197884639 -0.637883233230711 0.123200130374761 1 1 1
"113" 1 0 1 0.21925363115001 0.118060778150621 0.839226840006568 0.619086556472749 0 0 1
"114" 1 1 0 -1.23327271964087 -1.00765410294179 -1.05287576969591 -0.789529290655009 0 0 0
"115" 1 1 1 2.09649239661481 1.66693763853852 2.70430754616204 1.63556811226543 1 0 1
"116" 1 0 1 0.195357315840295 0.238135607977732 0.0568951858287344 -0.126938826685622 0 1 0
"117" 0 1 1 -0.331429420362058 -0.967379583738678 -0.671136965629682 -0.345920775824189 0 0 0
"118" 0 1 0 -0.187554303721362 -0.323183909328323 -0.569873100300921 -0.552602533313983 0 0 0
"119" 1 0 1 0.61308200165228 0.515294938721493 0.978176955316315 0.303459182888586 0 1 1
"120" 1 1 1 0.525793479053526 0.57199518468894 0.735723106460433 0.68085297147329 0 1 0
"121" 1 1 1 -0.63598154044301 -0.466315157594475 -0.205550016235078 -0.674416958984415 1 0 0
"122" 0 1 1 1.37802412191367 1.43733285136475 1.33257724398186 0.558457942666256 0 0 1
"123" 0 0 1 -2.27337288899527 -1.25307425096203 -1.53219024440751 -1.39960101313711 1 0 0
"124" 0 0 1 1.11945297826482 0.839902164413248 0.596005143788626 0.25715833144485 1 0 0
"125" 0 0 0 -1.0728402182154 -1.07923425479883 -0.856935110422319 -0.467823599109657 0 1 0
"126" 0 1 0 -0.484242720300615 0.27899357987198 0.214697179786554 -0.0201207691291806 0 0 0
"127" 0 1 0 0.208830113273647 0.0894292228048305 0.0376255359345905 -0.451899689769592 1 1 1
"128" 1 0 0 0.209802718166614 0.269298392448488 0.0725976549759568 0.419700283440554 0 0 0
"129" 1 1 1 0.135741441428751 -0.0378223432392298 0.457793436682541 0.16173913946525 1 1 0
"130" 0 1 0 -1.86915740321341 -1.11544965699929 -2.36617091175682 -1.65234517307135 0 0 1
"131" 0 0 0 -2.38525485220937 -1.77482141504921 -1.85718425848564 -1.26886809269616 0 1 0
"132" 1 1 1 -0.558323210316157 -1.21595025937116 -0.495868097509752 -0.551880340750436 0 0 1
"133" 0 0 0 -0.0372325983009364 -0.183117267490466 -0.479275843826516 0.321354105580631 0 0 0
"134" 0 1 1 0.434403747506859 0.321328851684215 0.0341013809917799 0.419576886094805 0 1 0
"135" 0 0 0 -1.67933519994106 -1.28643244811919 -1.54616325843791 -0.906424779333022 0 0 1
"136" 0 0 0 -1.22036969333747 -1.16368099657521 -1.31907823237024 -1.04691321315424 1 0 1
"137" 0 0 0 -2.51714261991198 -1.68711170845994 -1.79297934404767 -1.3674266810855 1 0 0
"138" 1 0 0 -0.436734940517659 -0.641114603737001 0.364268613247162 -0.502296573395924 0 0 0
"139" 1 1 0 0.567407952181906 0.450723269893958 0.704211655400001 0.583440329527265 1 1 1
"140" 0 0 0 1.4147919006909 0.0924464265193444 0.793745144559815 0.522027659256745 0 1 0
"141" 0 1 0 0.843786758165577 0.359501304266998 0.401372579823846 0.00493914423643249 0 1 0
"142" 0 0 0 -0.0515811624920584 -0.885388293781856 0.0553259210409838 -0.260652717518251 0 0 0
"143" 0 1 1 -0.883366537565359 -0.302561059858809 -0.587895809324713 -0.0287538688174345 0 1 1
"144" 1 0 0 1.15533286462657 1.10338556562849 1.32421010808406 1.08751683294717 1 0 0
"145" 1 1 1 3.31434933658151 1.61249016449149 3.02661571128076 1.87041104546405 1 0 1
"146" 1 1 0 -1.86697914784162 -0.586207746379349 -1.06552843720927 -0.795248893727393 1 0 1
"147" 0 0 1 0.61016252708852 0.818965143727541 0.947790458184529 0.38981735258773 0 1 1
"148" 1 1 1 0.846251031602466 0.520556275741347 0.969520766353689 1.34235598131419 0 0 0
"149" 0 1 1 -0.245559134531272 -0.322403974505986 -0.25533078832778 -0.119957435692873 1 1 0
"150" 0 1 1 -0.393043581354151 -0.366408062724446 -0.622802441289961 -0.102210320165508 0 1 0
"151" 0 0 1 -0.473664181291505 -0.452189584639022 -0.205414742894557 -0.185206027239502 0 0 0
"152" 0 0 0 0.523348593952021 0.0382488694761115 -0.0120747341166306 -0.0934855073103775 1 0 0
"153" 1 1 1 1.2287147571623 1.21831564887177 0.8166957318141 0.8769292764703 1 0 0
"154" 1 1 1 0.433000407945711 0.640553198862513 0.4754161997491 0.49303724407217 0 1 1
"155" 1 1 1 2.00693415891489 1.55096558123419 2.15962456423002 1.33816162896021 1 1 1
"156" 1 1 0 -0.577385333897446 -0.35530407396622 -1.0163151064832 -0.727809658161567 0 0 0
"157" 1 0 1 -0.919328178900015 -0.262187551847916 -0.242195308828173 -0.415759696327439 0 0 1
"158" 1 1 1 0.999688161885983 0.187907455103101 0.507407116568525 0.0167181913011452 1 0 1
"159" 0 1 1 -0.0203817304243377 -0.388684263880447 -0.230729952361076 -0.3864987061116 1 1 1
"160" 1 0 1 -0.35767276426037 -0.371650431316415 -0.361574288595988 -0.283088569960366 1 0 0
"161" 1 1 0 0.754310691453022 0.509727156561607 0.274508165690421 0.387459956328742 1 0 1
"162" 1 1 1 0.229866728572679 0.268629848210212 0.7753724442636 0.413515138639544 1 1 0
"163" 1 1 0 0.798995087185397 0.335756289968989 0.363207670770606 0.400263147715526 0 0 0
"164" 1 0 1 0.0275186469843599 0.412439257469718 -0.0564688243823065 0.352591247137454 0 1 1
"165" 1 1 1 -1.30859374309241 -0.1383154533005 -0.714095205439313 -0.60189788966798 0 0 0
"166" 0 1 0 -0.585499116431789 -0.442372226140555 -0.349708538703412 -0.823253338545052 1 0 1
"167" 1 1 1 0.666288741730374 1.15384029898418 0.698469601357772 0.705348392034824 1 0 1
"168" 1 0 0 0.834629372235691 0.893361465407795 0.763837595710701 0.307533661150599 0 0 0
"169" 0 0 0 -1.11869482001902 -0.246546764844771 -0.74380693678414 -0.73174167665623 0 0 0
"170" 0 1 1 -0.899886763183931 -0.239748022998974 -1.07960035316506 -0.633423348105995 0 1 1
"171" 1 0 0 -1.0805543228646 -0.847974273421726 -1.32448685129294 -0.601119665752918 1 1 1
"172" 0 0 0 -0.855397205965102 -0.517194678601796 -0.529312420549987 -0.803059650796295 0 0 0
"173" 1 0 0 0.523841332297916 0.463147883144014 0.798509107669246 0.34335191099313 0 0 0
"174" 1 1 0 -0.822749114023678 -0.70608271515147 -0.856014253013164 -0.363459103025368 1 1 1
"175" 1 1 0 -0.96307211341303 -0.710561053518226 -0.248831863062858 -0.686708580427865 0 0 1
"176" 0 0 1 -0.821201962961452 -0.719597236822912 -0.942426257698587 -0.834876066475315 1 0 1
"177" 0 0 0 0.456105366937223 0.375511926405374 0.587241687520744 0.663854827135395 0 0 0
"178" 1 1 0 0.0849192521155034 -0.218201266774014 0.0520648358710979 0.400746305217195 1 1 1
"179" 1 1 1 1.69853751987815 0.590726548827822 1.22434579554568 0.726014165656642 0 1 0
"180" 1 1 1 2.86276827888105 2.23475471420237 2.43112639298798 1.9623011558093 1 0 1
"181" 1 0 1 0.367765746686406 0.241223878553837 -0.20657295115767 -0.482826329052697 0 0 1
"182" 1 0 0 -0.00130628105313399 -0.274295497384539 -0.145016723427204 0.0590132560983872 0 0 1
"183" 0 0 0 -0.558914135326379 -0.486168631052088 -0.731928270863004 -0.179988132041142 0 0 1
"184" 1 0 0 -0.402640159158096 -0.0681969482910737 -0.545767383894878 0.223222421371061 0 0 0
"185" 0 0 1 -0.984864668860011 -1.0340436088208 -1.45801476399697 -1.04413893562682 1 0 1
"186" 0 0 0 -1.38362348435296 -0.272475683422274 -1.31430707769503 -1.27254298072652 0 0 0
"187" 1 1 1 1.109452974466 1.18073021779772 1.25395136043331 0.500392699020352 0 0 0
"188" 1 0 1 1.59935581215428 0.915618914939535 1.12616302268621 0.714024003334826 1 1 1
"189" 1 1 0 0.684777413666759 0.145317243670026 -0.129066442409837 0.15361107451917 1 1 0
"190" 1 0 1 0.8183386661653 0.183536041353096 0.426247655122384 0.0755673029048567 0 0 0
"191" 0 0 1 -2.23227222247931 -1.20462378284842 -2.55380383257602 -2.08571002386172 1 1 0
"192" 1 1 1 1.42829836562749 1.3023151567098 1.26053345212548 1.22736672490545 1 1 0
"193" 1 1 1 1.65131640285686 0.863442349474534 1.20767383494206 1.36266937255035 1 1 1
"194" 1 1 0 0.616178523613579 0.571744591780218 0.794534864851458 0.126129844351316 1 1 1
"195" 0 1 1 0.407150459153476 0.233233641118656 0.0365820939581948 -0.157323209814394 0 0 1
"196" 1 1 1 -0.363631208454518 0.0614182804585324 0.0210548335709866 0.0521471956441743 1 1 1
"197" 1 0 0 -0.0337517769559397 0.0351545761772872 -0.0151277703327587 -0.177744053118978 1 1 0
"198" 1 1 1 1.39547769006996 0.500544424672165 1.31490104464314 0.325799731890207 1 0 0
"199" 0 1 1 -0.155706216267635 0.269357155555196 -0.126796214907503 -0.172267887971371 1 0 1
"200" 1 1 0 0.32099543500218 0.490604831155041 0.728871595198997 0.796677728573196 0 0 1
"201" 1 0 0 -0.700103866898259 -0.436177280158247 -0.658397026545146 -0.426624464395605 0 0 1
"202" 0 1 1 -0.47825120534948 0.190489980072277 0.439786923681881 0.00641835246120538 0 1 1
"203" 1 1 1 -0.473691198442657 -0.0843724303627706 -0.0896429706954355 -0.100297571905224 1 1 1
"204" 1 1 0 0.168008512641537 0.147455856081429 0.229246995896886 0.330007515770645 1 0 0
"205" 1 1 1 -1.83029972489488 -1.5456529063479 -1.04297046150084 -0.882851601559125 1 0 0
"206" 1 1 0 0.56209649199421 0.310526132591069 0.0612144552794454 0.450330831167697 0 1 1
"207" 0 1 1 -0.983227241292488 -0.180965216887636 -0.129873964383126 -0.585668043204455 1 0 1
"208" 0 0 1 -1.9177149501943 -1.14786884006157 -1.24804084271689 -1.06384678046718 1 0 1
"209" 1 0 1 1.03856071237437 0.499638639240534 0.703477989938841 0.866481573634136 1 1 0
"210" 1 1 0 0.0295420861716962 -0.133947760041352 -0.484893627860515 -0.433889675891396 0 1 0
"211" 0 1 1 1.28360882066857 0.745152814242979 0.916592728677895 0.979510945425702 0 0 0
"212" 1 1 1 -0.360452460982735 -0.419238175074304 -0.260934947785716 -0.386161132833265 0 0 0
"213" 1 0 1 -0.176930595150866 0.0218374720695508 0.0675791838906928 0.476148599557812 0 1 0
"214" 0 0 0 -1.04916642779578 -1.17345054570219 -0.60536382955671 -0.648896005194893 1 0 1
"215" 1 1 1 1.44568652856363 0.8536661735014 0.858946817821347 0.38803654521549 0 1 1
"216" 1 1 1 0.842611051968996 0.736211217357232 0.296981463966162 0.458758042748136 0 1 0
"217" 0 0 1 1.74326079178915 1.01126886642417 1.93360322562789 2.10872218390497 1 1 1
"218" 1 1 1 1.30995817922081 0.883259646678027 1.24338998919984 1.27233757231359 0 1 0
"219" 0 1 1 -0.0432311301500271 0.590824225176328 0.455274416047859 0.160871138106463 0 1 0
"220" 1 0 1 0.490853735459465 0.759719299371622 0.0993697026685265 0.0432874741637354 0 0 1
"221" 0 0 0 0.752209236754963 0.594873618153353 1.3132136165026 0.85393859478962 1 0 0
"222" 0 1 0 -2.32224041420914 -1.74656742731096 -2.36575591516384 -1.42237267785118 0 0 0
"223" 0 0 0 0.440090367196925 0.205646282826478 0.412923671014932 0.0903410089912819 0 0 1
"224" 0 0 1 -0.0737406189480983 -0.0363438898829021 0.0379180360096078 0.298149532944962 0 1 0
"225" 0 0 0 -0.872119815648643 -0.553015940710575 -0.39656096452088 0.249647579390182 0 0 0
"226" 0 0 1 -2.76938433228626 -2.58978123688499 -2.63612027073045 -1.6001179809225 0 0 1
"227" 0 0 1 -0.735442004970246 -0.232275188156217 -0.198370042306659 -0.0540562537451845 0 0 0
"228" 1 0 0 -0.31932229039225 0.129457978123912 -0.299773413958853 0.532591692634259 0 0 0
"229" 1 1 1 -1.78434533918906 -0.896561609177802 -1.02911953419657 -0.63542669218258 1 0 1
"230" 1 0 1 1.1476964854787 1.53648266458246 0.876968740724827 0.694523474279401 1 1 1
"231" 0 1 1 -0.878308402345289 -0.0380130068656911 -0.177708195873038 0.0444632369068503 1 1 1
"232" 0 1 1 -1.53984405140912 -0.592460894901291 -1.11931104538652 -1.22799723305416 0 1 0
"233" 1 0 1 1.05257033787582 0.421317044827439 0.834547576427089 1.03627150461175 1 1 0
"234" 1 1 0 -0.40957347593068 -0.0328784791442901 0.286159933532531 -0.204832854965641 1 1 1
"235" 1 1 1 0.155001046702476 -0.602792594704772 -0.170009258871363 -0.0438976019851167 0 1 1
"236" 1 0 1 -0.787987306821521 -0.4961158136741 -0.953981969204588 -0.5149424373202 0 1 0
"237" 1 1 1 -0.383760994969692 -0.503319376306197 -0.583078993005357 -0.22371056491788 1 0 0
"238" 1 1 1 2.38675440854464 1.07542824084194 2.03847853771286 0.941687369049094 0 0 1
"239" 1 1 1 0.0840906318948443 0.0669594231882296 0.087999589596675 0.162615497020728 0 1 0
"240" 0 0 0 -0.0475642833249382 0.141130969640759 0.439333342143286 0.117202977205576 0 0 0
"241" 0 0 0 -0.0762345904225786 0.0322374360231241 -0.0795374347794905 -0.102564376658433 1 0 0
"242" 1 1 0 -1.30459576285833 -0.651261768219926 -1.46432509999866 -0.253670955831432 0 1 1
"243" 1 1 0 0.397684993283509 0.537800295443943 0.588636266023808 0.634003092317068 1 1 1
"244" 1 0 1 -0.533960763296938 -0.331595552912152 -0.128384382209187 -0.460469478048737 1 0 0
"245" 0 0 1 -1.64063047590001 -1.47553641319261 -2.0052857788531 -1.06181557626406 1 1 0
"246" 1 1 1 -0.866348348717473 -0.742430962775498 -1.09476996328037 -0.784203191104341 1 1 1
"247" 1 1 1 1.67315552830835 1.28999290947118 1.03580675752291 0.841875262007053 1 1 1
"248" 0 1 1 -0.708460554084019 -0.279870466546954 -0.339022329225659 -0.712725735703073 1 1 1
"249" 1 1 1 1.30816769733134 0.721762985967042 1.29779389420732 0.836963825387614 1 1 0
"250" 1 1 1 -0.465158552965036 -0.488278331398779 -0.711879115512501 -0.921148611131352 1 1 1
"251" 0 1 0 0.388031704567027 -0.161956500264947 0.177095586878883 0.0714463383759036 0 0 0
"252" 1 1 0 0.0525792014311422 -0.0532010537844729 -0.154950029895233 0.0437259556628782 1 1 0
"253" 0 1 0 -1.22412751768024 -0.346685370381225 -0.514880411735763 -0.702388015167998 0 1 1
"254" 1 1 1 -0.259965449138008 0.0836901857614258 0.138851346868142 0.20089922456277 1 0 0
"255" 1 1 0 -0.283409388730931 -0.357097692151292 -0.500927372484734 -0.435148959957952 0 0 1
"256" 0 0 0 -1.17217086604637 -0.705376889801282 -1.21062136006576 -0.928034794194899 1 1 0
"257" 0 0 0 -0.00114769825836414 -0.477528418096744 -0.158441191837114 -0.0199313676029179 1 0 0
"258" 0 1 0 0.897122077117594 0.345535207507148 0.256670002218761 0.372953746398762 1 0 0
"259" 1 1 0 -0.675777411962775 -0.0158813836572529 -0.807366860802105 -0.233263874527372 1 0 1
"260" 0 1 1 1.14748926543245 0.910596727609573 1.42790135203798 1.07005283162489 1 0 1
"261" 0 0 0 0.306724276660665 -0.187623895426493 -0.407847706562157 0.0365496338128494 1 1 0
"262" 0 0 1 -0.649320720028444 -0.616755469932285 -0.287088031141683 0.072046432354685 1 0 0
"263" 0 0 0 -3.24232837230395 -2.5967585228745 -2.80567503588849 -1.63879633410982 1 0 0
"264" 1 1 1 0.896110187029263 0.382386958572297 0.631577101887433 0.213604683596788 0 0 0
"265" 1 0 0 -0.185709428118323 -0.1238028418469 0.416494537436972 0.113478572651579 0 0 1
"266" 1 0 1 1.49150597492252 1.03256258827528 1.51294390663437 0.934042134796559 0 1 1
"267" 1 0 0 -0.632180283890638 -0.426150483113323 -0.931669706468594 -0.164226563783264 0 0 1
"268" 0 0 0 0.258524337635658 -0.0218575113580421 0.0708100297276461 -0.133643963827924 1 1 1
"269" 1 0 1 0.807273913898537 0.412496527737916 0.570935879998151 0.22315293079873 1 0 1
"270" 0 0 0 -0.36006725447798 -0.492379649734143 -0.208135850315875 -0.524552657196985 0 0 0
"271" 1 0 1 -0.202883665184211 -0.503345664513 -0.508112043465358 -0.579011490052015 0 1 0
"272" 0 1 1 -1.34594549891277 -1.14625765360933 -0.993666660562841 -1.54397834488606 1 1 1
"273" 1 1 1 1.66479001991198 1.0110731216752 1.43221624395721 0.937453118270965 0 1 0
"274" 1 1 1 3.14655621895937 1.6973914279661 2.55985585779245 1.98919365459758 0 0 1
"275" 1 1 0 1.22467173067202 1.80136344670454 1.71444096683442 1.10219623631623 1 1 1
"276" 0 0 0 -0.787417326125581 -0.476723924429828 -0.463893292640338 -0.311627122666582 0 0 0
